"table_catalog","table_schema","table_name","column_name","ordinal_position","column_default","is_nullable","data_type","character_maximum_length","character_octet_length","numeric_precision","numeric_precision_radix","numeric_scale","datetime_precision","interval_type","interval_precision","character_set_catalog","character_set_schema","character_set_name","collation_catalog","collation_schema","collation_name","domain_catalog","domain_schema","domain_name","udt_catalog","udt_schema","udt_name","scope_catalog","scope_schema","scope_name","maximum_cardinality","dtd_identifier","is_self_referencing","is_identity","identity_generation","identity_start","identity_increment","identity_maximum","identity_minimum","identity_cycle","is_generated","generation_expression","is_updatable"
"vitalsigns","public","agric_field_season","ag3a_59","51","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","51","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_59_other","52","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","52","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_60_1","53","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","53","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_60_2","54","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","54","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_61","55","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","55","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_1","56","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","56","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_2","57","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","57","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_21","58","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","58","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_3","59","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","59","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_4","60","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","60","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_5","61","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","61","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_51","62","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","62","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_6","63","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","63","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_62","64","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","64","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_61","65","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","65","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_63","66","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","66","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_64","67","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","67","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_7","68","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","68","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_8","69","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","69","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_81","70","","YES","integer","","","32","2","0","","","","","","","","","","","","","vitalsigns","pg_catalog","int4","","","","","70","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_72_9","71","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","71","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_39_1","72","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","72","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_39_2","73","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","73","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_39_3","74","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","74","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_39_4","75","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","75","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_39_5","76","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","76","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_39_6","77","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","77","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_39_7","78","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","78","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_39_8","79","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","79","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_45_dap","80","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","80","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_45_urea","81","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","81","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_45_tsp","82","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","82","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_45_can","83","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","83","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_45_sa","84","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","84","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_45_npk","85","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","85","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season","ag3a_45_mrp","86","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","86","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","uuid","1","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","1","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","parent_uuid","2","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","2","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","survey_uuid","3","","NO","character varying","255","1020","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","varchar","","","","","3","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","field_no","4","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","4","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","season","5","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","5","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","crop_name","7","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","7","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_01","8","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","8","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_02","9","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","9","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_04","10","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","10","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_05","11","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","11","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_05_other","12","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","12","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_5a","13","","YES","date","","","","","","0","","","","","","","","","","","","vitalsigns","pg_catalog","date","","","","","13","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_06","14","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","14","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_08","15","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","15","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_15","16","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","16","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_15_unit","17","","YES","text","","1073741824","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","text","","","","","17","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_16","18","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","18","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_19","19","","YES","boolean","","","","","","","","","","","","","","","","","","vitalsigns","pg_catalog","bool","","","","","19","NO","NO","","","","","","","NEVER","","YES"
"vitalsigns","public","agric_field_season_fieldcrop","ag4a_21","20","","YES","double precision","","","53","2","","","","","","","","","","","","","","vitalsigns","pg_catalog","float8","","","","","20","NO","NO","","","","","","","NEVER","","YES"
